pos,word,pos_score,neg_score
adj,allantoic,0.375,0.125
adj,allantoid,0.125,0.0
adj,allargando,0.25,0.0
adj,alleged,0.0,0.125
adj,allegiant,0.125,0.0
adj,allegoric,0.0,0.0
adj,allegorical,0.0,0.0
adj,allegretto,0.0,0.0
adj,allegro,0.0,0.0
adj,allelic,0.0,0.0
adj,allelomorphic,0.0,0.0
adj,allergenic,0.0,0.0
adj,allergic,0.0,0.4375
adj,alleviated,0.0,0.75
adj,alleviative,0.0,0.625
adj,alleviatory,0.0,0.625
adj,alliaceous,0.0,0.1875
adj,allied,0.0,0.0
adj,alligatored,0.0,0.25
adj,alliterative,0.0,0.0
adj,allocable,0.0,0.0
adj,allocatable,0.0,0.0
adj,allochronic,0.0,0.0
adj,allochthonous,0.0,0.0
adj,allogamous,0.0,0.0
adj,allogeneic,0.0,0.0
adj,allographic,0.0,0.0
adj,allomerous,0.0,0.0
adj,allometric,0.125,0.125
adj,allomorphic,0.0,0.0
adj,allopathic,0.0,0.0
adj,allopatric,0.0,0.0
adj,allophonic,0.0,0.0
adj,allotropic,0.375,0.0
adj,allotropical,0.375,0.0
adj,allotted,0.0,0.0
adj,allover,0.0,0.0
adj,allowable,0.125,0.125
adj,alloyed,0.0,0.3125
adj,alluring,0.5,0.0
adj,allusive,0.375,0.25
adj,alluvial,0.0,0.0
adj,allylic,0.0,0.0
adj,almighty,0.125,0.0
adj,almond-eyed,0.25,0.0
adj,almond-scented,0.0,0.25
adj,almond-shaped,0.125,0.0
adj,alone,0.125,0.0625
adj,aloof,0.25,0.0
adj,alopecic,0.0,0.0
adj,alpestrine,0.5,0.0
adj,alpha,0.125,0.0
adj,alphabetic,0.0,0.0
adj,alphabetical,0.0,0.0
adj,alphabetised,0.0,0.0
adj,alphabetized,0.0,0.0
adj,alphameric,0.0,0.0
adj,alphamerical,0.0,0.0
adj,alphanumeric,0.0,0.0
adj,alphanumerical,0.0,0.0
adj,alpine,0.0,0.0
adj,alright,0.375,0.25
adj,alsatian,0.0,0.0
adj,altaic,0.0,0.0
adj,alterable,0.4375,0.1875
adj,alterative,0.875,0.0
adj,altered,0.0,0.0416666666667
adj,alternate,0.03125,0.0
adj,alternating,0.0,0.0
adj,alternative,0.0833333333333,0.0416666666667
adj,altissimo,0.5,0.0
adj,altitudinal,0.0,0.0
adj,altitudinous,0.5,0.0
adj,alto,0.0,0.0
adj,altricial,0.0,0.0
adj,altruistic,0.875,0.0
adj,alular,0.0,0.0
adj,aluminiferous,0.0,0.0
adj,aluminous,0.0,0.0
adj,alveolar,0.0,0.0
adj,alveolate,0.0,0.0
adj,alvine,0.0,0.0
adj,amalgamate,0.0,0.0
adj,amalgamated,0.0,0.0
adj,amalgamative,0.0,0.625
adj,amaranthine,0.0,0.125
adj,amateur,0.1875,0.0625
adj,amateurish,0.375,0.125
adj,amative,0.75,0.0
adj,amatory,0.625,0.125
adj,amaurotic,0.0,0.25
adj,amazed,0.75,0.25
adj,amazing,0.6875,0.1875
adj,ambagious,0.375,0.0
adj,ambassadorial,0.0,0.0
adj,amber,0.0,0.0
adj,amber-green,0.0,0.0
adj,ambidextrous,0.0625,0.25
adj,ambient,0.375,0.0
adj,ambiguous,0.166666666667,0.25
adj,ambitionless,0.5,0.0
adj,ambitious,0.3125,0.3125
adj,ambivalent,0.0,0.625
adj,ambiversive,0.0,0.25
adj,amblyopic,0.0,0.0
adj,ambrosial,0.5625,0.125
adj,ambrosian,0.375,0.0833333333333
adj,ambulacral,0.0,0.0
adj,ambulant,0.0,0.0
adj,ambulatory,0.0,0.0
adj,ameban,0.0,0.125
adj,amebic,0.0,0.125
adj,ameboid,0.0,0.125
adj,amebous,0.0,0.125
adj,ameliorating,0.375,0.5
adj,ameliorative,0.375,0.5
adj,amelioratory,0.375,0.5
adj,amenable,0.1875,0.28125
adj,amendable,0.5,0.0
adj,amendatory,0.0,0.0
adj,amended,0.25,0.0
adj,amenorrheal,0.0,0.0
adj,amenorrheic,0.0,0.0
adj,amenorrhoeal,0.0,0.0
adj,amenorrhoeic,0.0,0.0
adj,amentaceous,0.5,0.25
adj,amentiferous,0.5,0.25
adj,amerciable,0.0,0.125
adj,american,0.0,0.0
adj,amerind,0.0,0.0
adj,amerindic,0.0,0.0
adj,ametabolic,0.125,0.25
adj,ametabolous,0.125,0.25
adj,amethyst,0.0,0.125
adj,amethystine,0.125,0.125
adj,ametropic,0.0,0.25
adj,amharic,0.0,0.0
adj,amiable,0.6875,0.0
adj,amicable,0.875,0.0
adj,amidship,0.0,0.0
adj,aminic,0.0,0.0
adj,amino,0.0,0.0
adj,amiss,0.0,0.75
adj,amitotic,0.0,0.0
adj,ammino,0.0,0.0
adj,ammoniac,0.0,0.0
adj,ammoniacal,0.0,0.0
adj,ammoniated,0.0,0.25
adj,ammonitic,0.0,0.0
adj,amnesiac,0.0,0.5
adj,amnesic,0.0,0.25
adj,amnestic,0.0,0.0
adj,amnic,0.25,0.125
adj,amnionic,0.25,0.125
adj,amniotic,0.25,0.125
adj,amoeban,0.0,0.125
adj,amoebic,0.0,0.125
adj,amoeboid,0.0,0.125
adj,amoebous,0.0,0.125
adj,amok,0.125,0.375
adj,amoristic,0.5,0.0
adj,amorous,0.6875,0.0625
adj,amorphous,0.0833333333333,0.375
adj,amort,0.375,0.0
adj,amphibian,0.0,0.0
adj,amphibiotic,0.0,0.0
adj,amphibious,0.0,0.0
adj,amphiprostylar,0.375,0.0
adj,amphiprostyle,0.375,0.0
adj,amphiprotic,0.5,0.0
adj,amphistylar,0.1875,0.0
adj,amphitheatric,0.0,0.0
adj,amphitheatrical,0.0,0.0
adj,amphitropous,0.0,0.0
adj,amphoric,0.0,0.0
adj,amphoteric,0.5,0.0
adj,ample,0.0416666666667,0.0
adj,ampullar,0.0,0.0
adj,ampullary,0.0,0.0
adj,amuck,0.125,0.375
adj,amused,0.0,0.125
adj,amusing,0.5,0.0
adj,amusive,0.5,0.0
adj,amygdaliform,0.125,0.0
adj,amygdaline,0.25,0.0
adj,amygdaloid,0.125,0.0
adj,amygdaloidal,0.125,0.0
adj,amylaceous,0.25,0.125
adj,amyloid,0.25,0.125
adj,amyloidal,0.25,0.125
adj,amylolytic,0.0,0.0
adj,anabatic,0.0,0.0
adj,anabiotic,0.0,0.0
adj,anabolic,0.25,0.0
adj,anachronic,0.0,0.0
adj,anachronistic,0.0,0.0
adj,anachronous,0.0,0.0
adj,anaclinal,0.0,0.0
adj,anaclitic,0.125,0.0
adj,anacoluthic,0.0,0.0
adj,anadromous,0.0,0.0
adj,anaemic,0.0625,0.1875
adj,anaerobic,0.0,0.3125
adj,anaerobiotic,0.0,0.375
adj,anaesthetic,0.0625,0.375
adj,anaglyphic,0.0,0.0
adj,anaglyphical,0.0,0.0
adj,anaglyptic,0.0,0.0
adj,anaglyptical,0.0,0.0
adj,anagogic,0.0,0.25
adj,anagogical,0.0,0.25
adj,anagrammatic,0.0,0.0
adj,anagrammatical,0.0,0.0
adj,anal,0.0,0.0
adj,anal_retentive,0.0,0.0
adj,analeptic,0.0,0.0
adj,analgesic,0.5,0.375
adj,analgetic,0.5,0.375
adj,analog,0.0,0.0
adj,analogical,0.0,0.5
adj,analogous,0.0625,0.4375
adj,analogue,0.0,0.0
adj,analphabetic,0.0,0.0416666666667
adj,analytic,0.0625,0.0
adj,analytical,0.0625,0.0
adj,analyzable,0.625,0.0
adj,analyzed,0.125,0.0
adj,anamnestic,0.0,0.0
adj,anamorphic,0.0,0.0
adj,anapaestic,0.0,0.375
adj,anapestic,0.0,0.375
adj,anaphasic,0.0,0.0
adj,anaphoric,0.0,0.0
adj,anaphrodisiac,0.625,0.125
adj,anaphylactic,0.0,0.0
adj,anaplastic,0.0,0.0
adj,anarchic,0.0,0.5
adj,anarchical,0.0,0.5
adj,anarchistic,0.125,0.25
adj,anasarcous,0.0,0.75
adj,anastigmatic,0.0,0.125
adj,anastomotic,0.0,0.0
adj,anatomic,0.0,0.0
adj,anatomical,0.0,0.0
adj,anatropous,0.0,0.0
adj,ancestral,0.0,0.0
adj,anchoritic,0.375,0.25
adj,ancient,0.0,0.0625
adj,ancillary,0.0,0.0
adj,andalusian,0.0,0.0
adj,andante,0.125,0.125
adj,andantino,0.0,0.0
adj,andean,0.0,0.0
adj,andorran,0.0,0.0
adj,androgenetic,0.0,0.0
adj,androgenic,0.0,0.0
adj,androgenous,0.0,0.0
adj,androgynous,0.0,0.0
adj,ane,0.0,0.25
adj,anecdotal,0.1875,0.125
adj,anecdotic,0.375,0.125
adj,anecdotical,0.375,0.125
adj,anechoic,0.0,0.625
adj,anemic,0.0625,0.1875
adj,anemographic,0.0,0.0
adj,anemometric,0.0,0.0
adj,anemometrical,0.0,0.0
adj,anemophilous,0.0,0.0
adj,anencephalic,0.0,0.5
adj,anencephalous,0.0,0.5
adj,aneroid,0.0,0.625
adj,anesthetic,0.0625,0.375
adj,anestric,0.0,0.0
adj,anestrous,0.0,0.25
adj,aneuploid,0.0,0.5
adj,aneurismal,0.0,0.0
adj,aneurismatic,0.0,0.0
adj,aneurysmal,0.0,0.0
adj,aneurysmatic,0.0,0.0
adj,anfractuous,0.0,0.25
adj,angelic,0.416666666667,0.0
adj,angelical,0.416666666667,0.0
adj,angered,0.25,0.25
adj,anginal,0.0,0.5
adj,anginose,0.0,0.5
adj,anginous,0.0,0.5
adj,angiocarpic,0.0,0.0
adj,angiocarpous,0.0,0.0
adj,angiomatous,0.0,0.0
adj,angiospermous,0.0,0.0
adj,angled,0.0,0.0
adj,anglican,0.0,0.0
adj,anglo-catholic,0.0,0.0
adj,anglo-indian,0.0,0.0
adj,anglo-jewish,0.0,0.0
adj,anglo-saxon,0.0,0.0
adj,anglophilic,0.375,0.25
adj,anglophobic,0.375,0.25
adj,angolan,0.0,0.0
adj,angry,0.25,0.583333333333
adj,anguillan,0.0,0.0
adj,anguine,0.125,0.0
adj,anguished,0.0,0.625
adj,angular,0.1875,0.0
adj,angulate,0.375,0.0
adj,anhydrous,0.0,0.0
adj,anicteric,0.5,0.375
adj,anile,0.0,0.125
adj,animal,0.125,0.0
adj,animalistic,0.0,0.0
adj,animate,0.0833333333333,0.166666666667
adj,animated,0.1875,0.0
adj,animating,0.625,0.125
adj,animatistic,0.0,0.0
adj,animist,0.0,0.0
adj,animistic,0.0,0.0
adj,anionic,0.0,0.0
adj,anise-scented,0.0,0.25
adj,aniseikonic,0.0,0.0
adj,anisogametic,0.0,0.0
adj,anisogamic,0.0,0.0
adj,anisogamous,0.0,0.0
adj,anisometric,0.0,0.0
adj,anisometropic,0.125,0.0
adj,anisotropic,0.0,0.75
adj,ankle-deep,0.0,0.0
adj,ankylotic,0.0,0.0
adj,annalistic,0.0,0.0
adj,annelid,0.0,0.0
adj,annelidan,0.0,0.0
adj,annexal,0.0,0.0
adj,annexational,0.0,0.0
adj,annihilated,0.125,0.375
adj,annihilating,0.25,0.0625
adj,annihilative,0.5,0.125
adj,announced,0.0,0.0
adj,annoyed,0.0,0.5625
adj,annoying,0.0,0.5
adj,annual,0.0,0.0
adj,annular,0.0,0.0
adj,annulate,0.0,0.0
adj,annulated,0.0,0.0
adj,annunciatory,0.0,0.0
adj,anodal,0.0,0.0
adj,anodic,0.0,0.0
adj,anodyne,0.5,0.375
adj,anoestrous,0.0,0.0
adj,anomalous,0.0,0.0
adj,anomic,0.5,0.0
adj,anon.,0.0,0.5
adj,anonymous,0.0625,0.5
adj,anoperineal,0.0,0.0
adj,anopheline,0.0,0.0
adj,anorectal,0.0,0.0
adj,anorectic,0.0,0.4375
adj,anorexic,0.0,0.375
adj,anorexigenic,0.0,0.5
adj,anorthic,0.0,0.0
adj,anorthitic,0.0,0.0
adj,anosmatic,0.0,0.0
adj,anosmic,0.0,0.1875
adj,another,0.0,0.125
adj,anoxemic,0.0,0.25
adj,anoxic,0.0,0.375
adj,anserine,0.1875,0.25
adj,answerable,0.75,0.0
adj,answering,0.0,0.25
adj,antacid,0.0,0.375
adj,antagonistic,0.2,0.375
adj,antarctic,0.0,0.0
adj,ante_meridiem,0.0,0.0
adj,antebellum,0.0,0.0
adj,antecedent,0.0,0.0
adj,antecubital,0.0,0.0
adj,antediluvial,0.0,0.0
adj,antediluvian,0.0625,0.25
adj,antemeridian,0.0,0.0
adj,antemortem,0.0,0.0
adj,antenatal,0.0,0.125
adj,antennal,0.0,0.0
adj,antennary,0.0,0.0
adj,antenuptial,0.0,0.0
adj,antepartum,0.0,0.125
adj,antepenultimate,0.0,0.0
adj,anterior,0.0,0.0
adj,anterograde,0.0,0.125
adj,anthelminthic,0.75,0.0
adj,anthelmintic,0.75,0.0
adj,antheral,0.375,0.0
adj,antheridial,0.375,0.125
adj,anthophagous,0.0,0.0
adj,anthophilous,0.0,0.0
adj,anthracitic,0.0,0.0
adj,anthropic,0.0,0.0
adj,anthropical,0.0,0.0
adj,anthropocentric,0.0,0.0
adj,anthropogenetic,0.0,0.0
adj,anthropogenic,0.0,0.0
adj,anthropoid,0.0625,0.0625
adj,anthropoidal,0.125,0.125
adj,anthropological,0.0,0.0
adj,anthropometric,0.0,0.0
adj,anthropometrical,0.0,0.0
adj,anthropomorphic,0.125,0.0
adj,anthropomorphous,0.125,0.0
adj,anthropophagous,0.0,0.0
adj,anti,0.0,0.375
adj,anti-american,0.0,0.0
adj,anti-intellectual,0.5,0.0
adj,anti-semite,0.0,0.0
adj,anti-semitic,0.0,0.75
adj,antiadrenergic,0.0,0.0
adj,antiaircraft,0.0,0.0
adj,antiapartheid,0.0,0.0
adj,antiauthoritarian,0.0,0.375
adj,antibacterial,0.625,0.0
adj,antibiotic,0.0,0.0
adj,antiblack,0.0,0.0
adj,antic,0.375,0.0
adj,anticancer,0.0,0.25
adj,anticholinergic,0.0,0.0
adj,anticipant,0.625,0.0
adj,anticipated,0.25,0.0
adj,anticipative,0.625,0.0
adj,anticipatory,0.375,0.125
adj,anticlimactic,0.0625,0.0
adj,anticlimactical,0.0,0.0
adj,anticlinal,0.0,0.0
adj,anticlockwise,0.0,0.0
adj,anticoagulative,0.0,0.0
adj,anticyclonic,0.0,0.0
adj,antidotal,0.375,0.5
adj,antidromic,0.0,0.0
adj,antiferromagnetic,0.0,0.0
adj,antifertility,0.5,0.0
adj,antifungal,0.625,0.0
adj,antigenic,0.0,0.0
adj,antiguan,0.0,0.0
adj,antiheretical,0.0,0.0
adj,antiknock,0.0,0.0
adj,antiknocking,0.0,0.0
adj,antimagnetic,0.0,0.375
adj,antimicrobial,0.625,0.0
adj,antimicrobic,0.625,0.0
adj,antimonial,0.0,0.0
adj,antimonic,0.0,0.0
adj,antimonious,0.0,0.0
adj,antimonopoly,0.0,0.0
adj,antineoplastic,0.0,0.25
adj,antinomian,0.0,0.0
adj,antiparallel,0.0,0.125
adj,antipathetic,0.125,0.375
adj,antipathetical,0.125,0.375
adj,antipersonnel,0.0,0.25
adj,antiphlogistic,0.0,0.75
adj,antiphonal,0.0,0.0
adj,antiphonary,0.0,0.0
adj,antipodal,0.0,0.0
adj,antipodean,0.0,0.0
adj,antipollution,0.0,0.0
adj,antipyretic,0.5,0.0
adj,antiquarian,0.0,0.0
adj,antiquated,0.125,0.5
adj,antique,0.0,0.125
adj,antisatellite,0.0,0.0
adj,antisemitic,0.0,0.75
adj,antiseptic,0.4375,0.375
adj,antisocial,0.0625,0.4375
adj,antistrophic,0.0,0.0
adj,antisubmarine,0.0,0.0
adj,antitank,0.0,0.125
adj,antithetic,0.375,0.0
adj,antithetical,0.375,0.0
adj,antithyroid,0.0,0.125
adj,antitoxic,0.125,0.25
adj,antitrust,0.0,0.0
adj,antitumor,0.0,0.25
adj,antitumour,0.0,0.25
adj,antitypic,0.0,0.0
adj,antitypical,0.0,0.0
adj,antiviral,0.5,0.0
adj,antler-like,0.0,0.125
adj,antlered,0.0,0.0
adj,antonymous,0.0,0.0
adj,antrorse,0.0,0.0
adj,antsy,0.0,0.625
adj,anuran,0.0,0.0
adj,anuretic,0.0,0.25
adj,anuric,0.0,0.25
adj,anurous,0.0,0.625
adj,anxiolytic,0.5,0.0
adj,anxious,0.125,0.3125
adj,any,0.0,0.0
adj,aoristic,0.0,0.0
adj,aortal,0.0,0.0
adj,aortic,0.0,0.0
adj,apart,0.375,0.125
adj,apathetic,0.1875,0.4375
adj,apelike,0.0625,0.3125
adj,aperient,0.0,0.625
adj,aperiodic,0.0,0.0
adj,apetalous,0.0,0.0
adj,aphaeretic,0.0,0.0
adj,aphakic,0.0,0.375
adj,aphanitic,0.0,0.0
adj,aphasic,0.0,0.5625
adj,apheretic,0.0,0.0
adj,aphetic,0.0,0.0
adj,aphonic,0.0,0.75
adj,aphoristic,0.1875,0.0
adj,aphotic,0.125,0.25
adj,aphrodisiac,0.625,0.0
adj,aphrodisiacal,0.625,0.0
adj,aphyllous,0.0,0.0
adj,apian,0.0,0.0
adj,apiarian,0.0,0.0
adj,apical,0.0,0.0
adj,apiculate,0.25,0.0
adj,apicultural,0.0,0.0
adj,apish,0.0,0.5
adj,apivorous,0.0,0.0
adj,aplacental,0.0,0.0
adj,aplanatic,0.5,0.0
adj,aplitic,0.0,0.0
adj,apneic,0.0,0.0
adj,apnoeic,0.0,0.0
adj,apocalyptic,0.0,0.125
adj,apocalyptical,0.0,0.125
adj,apocarpous,0.0,0.0
adj,apochromatic,0.125,0.0
adj,apocrine,0.0,0.0
adj,apocryphal,0.0625,0.0
adj,apocynaceous,0.0,0.0
adj,apodal,0.0,0.125
adj,apodeictic,0.25,0.125
adj,apodictic,0.25,0.125
adj,apodous,0.0,0.125
adj,apogametic,0.0,0.0
adj,apogamic,0.0,0.0
adj,apogamous,0.0,0.0
adj,apogean,0.0,0.0
adj,apolitical,0.25,0.0
adj,apologetic,0.0,0.625
adj,apomictic,0.0,0.3125
adj,apomictical,0.0,0.0
adj,aponeurotic,0.0,0.0
adj,apopemptic,0.0,0.0
adj,apophatic,0.0,0.0
adj,apophyseal,0.0,0.0
adj,apoplectic,0.0,0.0
adj,apoplectiform,0.125,0.25
adj,apoplectoid,0.125,0.25
adj,aposiopetic,0.0,0.0
adj,apostate,0.0,0.625
adj,apostolic,0.0,0.0
adj,apostolical,0.0,0.0
adj,apostrophic,0.0,0.0
adj,apothecial,0.0,0.0
adj,apothegmatic,0.375,0.125
adj,apothegmatical,0.375,0.25
adj,apotropaic,0.0,0.75
adj,appalachian,0.125,0.0
adj,appalled,0.25,0.0
adj,appalling,0.0,0.5
adj,appareled,0.125,0.25
adj,apparent,0.375,0.0625
adj,apparitional,0.0,0.25
adj,appealable,0.5,0.0
adj,appealing,0.1875,0.1875
adj,appeasable,0.625,0.0
adj,appeasing,0.375,0.625
adj,appellant,0.0,0.0
adj,appellate,0.0,0.0
adj,appellative,0.25,0.0
adj,appendaged,0.0,0.0
adj,appendant,0.0,0.0
adj,appendicular,0.0,0.0
adj,apperceptive,0.0,0.0
adj,appetent,0.625,0.0
adj,appetising,0.5,0.25
adj,appetitive,0.0,0.125
adj,appetizing,0.5,0.25
adj,applaudable,0.625,0.0
adj,apple-scented,0.0,0.25
adj,apple-shaped,0.125,0.0
adj,apple-sized,0.125,0.0
adj,applicable,0.5,0.0
adj,applicative,0.25,0.0
adj,applicatory,0.25,0.0
adj,applied,0.0,0.0
adj,appointed,0.09375,0.0
adj,appointive,0.0,0.0
adj,apportionable,0.0,0.0
adj,apportioned,0.0,0.0
adj,apposable,0.625,0.0
adj,apposite,0.375,0.25
adj,appositional,0.0,0.0
adj,appositive,0.0,0.0
adj,appraising,0.5,0.0
adj,appreciable,0.0,0.0
adj,appreciated,0.375,0.0
adj,appreciative,0.375,0.375
adj,apprehended,0.375,0.0
adj,apprehensible,0.25,0.0
adj,apprehensive,0.166666666667,0.458333333333
adj,apprenticed,0.0,0.0
adj,appressed,0.0,0.0
adj,approachable,0.333333333333,0.0
adj,approaching,0.0,0.0
adj,approbative,0.5,0.0
adj,approbatory,0.5,0.0
adj,appropriable,0.0,0.0
adj,appropriate,0.0,0.0
adj,appropriative,0.0,0.0
adj,approved,0.0,0.0
adj,approving,0.5,0.0
adj,approximate,0.25,0.25
adj,approximative,0.25,0.75
adj,appurtenant,0.0,0.0
adj,apractic,0.125,0.625
adj,apraxic,0.125,0.625
adj,apropos,0.5,0.125
adj,apsidal,0.0,0.0
adj,apt,0.3125,0.25
adj,apteral,0.0,0.3125
adj,apterous,0.0,0.125
adj,aptitudinal,0.0,0.0
adj,aquacultural,0.0,0.0
adj,aquaphobic,0.0,0.75
adj,aquatic,0.0,0.0
adj,aqueous,0.0,0.125
adj,aquicultural,0.0,0.0
adj,aquiferous,0.0,0.0
adj,aquiline,0.0,0.0
adj,arabian,0.0,0.0
adj,arabic,0.0,0.0
adj,arable,0.625,0.0
adj,araceous,0.0,0.0
adj,arachnidian,0.0,0.0
adj,arachnoid,0.0,0.0
adj,aramaean,0.0,0.0
adj,aramaic,0.0,0.0
adj,aramean,0.0,0.0
adj,araneidal,0.0,0.0
adj,araneidan,0.0,0.0
adj,arawakan,0.0,0.0
adj,arbitrable,0.0,0.0
adj,arbitral,0.0,0.0
adj,arbitrary,0.0,0.0
adj,arbitrational,0.0,0.0
adj,arbitrative,0.0,0.0
adj,arboraceous,0.0,0.0
adj,arborary,0.0,0.0
adj,arboreal,0.0,0.0
adj,arboreous,0.0,0.0
adj,arborescent,0.0,0.0
adj,arboresque,0.0,0.0
adj,arborical,0.0,0.0
adj,arboriform,0.0,0.0
adj,arborous,0.0,0.0
adj,arcadian,0.125,0.0
adj,arcane,0.5,0.125
adj,arced,0.125,0.0
adj,arch,0.0833333333333,0.208333333333
adj,archaean,0.25,0.125
adj,archaeologic,0.0,0.0
adj,archaeological,0.0,0.0
adj,archaeozoic,0.0,0.125
adj,archaic,0.0625,0.25
adj,archaistic,0.375,0.5
adj,archangelic,0.25,0.0
adj,archangelical,0.25,0.0
adj,archdiocesan,0.0,0.0
adj,archducal,0.0,0.25
adj,archean,0.25,0.125
adj,arched,0.0625,0.0
adj,archegonial,0.0,0.0
adj,archegoniate,0.0,0.0
adj,archeologic,0.0,0.0
adj,archeological,0.0,0.0
adj,archeozoic,0.0,0.125
adj,archepiscopal,0.125,0.0
adj,archesporial,0.0,0.0
adj,archetypal,0.0,0.0
adj,archetypical,0.0,0.0
adj,archidiaconal,0.0,0.0
adj,archiepiscopal,0.125,0.0
adj,arching,0.125,0.0
adj,archipelagic,0.0,0.0
adj,architectonic,0.0,0.0
adj,architectural,0.0,0.0
adj,archival,0.0,0.0
adj,archosaurian,0.0,0.0
adj,arciform,0.125,0.0
adj,arco,0.0,0.0
adj,arctic,0.0,0.375
adj,arcuate,0.125,0.0
adj,ardent,0.375,0.25
adj,arduous,0.0833333333333,0.583333333333
adj,areal,0.0,0.0
adj,arenaceous,0.0,0.125
adj,arenicolous,0.0,0.0
adj,areolar,0.0,0.0
adj,areolate,0.0,0.0
adj,argent,0.0,0.0
adj,argentic,0.0,0.0
adj,argentiferous,0.375,0.125
adj,argentine,0.0,0.0
adj,argentinian,0.0,0.0
adj,argentous,0.0,0.0
adj,argillaceous,0.0,0.125
adj,argive,0.0,0.0
adj,arguable,0.3125,0.0
adj,argumentative,0.375,0.25
adj,argus-eyed,0.25,0.0
adj,arid,0.25,0.3125
adj,ariled,0.0,0.0
adj,arillate,0.0,0.0
adj,ariose,0.0,0.0
adj,aristocratic,0.0,0.0
adj,aristocratical,0.0,0.0
adj,aristotelean,0.0,0.0
adj,aristotelian,0.0,0.0
adj,aristotelic,0.0,0.0
adj,arithmetic,0.0,0.0
adj,arithmetical,0.0,0.0
adj,armed,0.0833333333333,0.0833333333333
adj,armenian,0.0,0.0
adj,armillary,0.0,0.0
adj,arminian,0.0,0.0
adj,armless,0.0,0.0
adj,armlike,0.0,0.125
adj,armor-clad,0.0,0.375
adj,armor-plated,0.0,0.375
adj,armored,0.0416666666667,0.0833333333333
adj,armorial,0.0,0.0
adj,armour-clad,0.0,0.375
adj,armour-plated,0.0,0.375
adj,armoured,0.0,0.125
adj,aroid,0.0,0.0
adj,aromatic,0.1875,0.0625
adj,around-the-clock,0.0,0.0
adj,around_the_bend,0.0,0.375
adj,aroused,0.270833333333,0.208333333333
adj,arranged,0.0416666666667,0.0833333333333
adj,arrant,0.625,0.0
adj,arrayed,0.0,0.25
adj,arresting,0.0,0.0
adj,arrhythmic,0.0,0.625
adj,arrhythmical,0.0,0.5
adj,arrogant,0.5,0.375
adj,arrow-shaped,0.125,0.0
adj,arsenical,0.0,0.0
adj,arsenious,0.0,0.0
adj,artefactual,0.0,0.0
adj,arterial,0.0,0.0
adj,arteriolar,0.0,0.0
adj,arteriosclerotic,0.0,0.375
adj,arteriovenous,0.0,0.0
adj,artesian,0.0,0.0
adj,artful,0.3125,0.4375
adj,arthralgic,0.0,0.0
adj,arthritic,0.0,0.125
adj,arthromeric,0.0,0.0
adj,arthropodal,0.0,0.0
adj,arthropodan,0.0,0.0
adj,arthropodous,0.0,0.0
adj,arthrosporic,0.0,0.0
adj,arthrosporous,0.0,0.0
adj,arthurian,0.0,0.0
adj,articled,0.0,0.0
adj,articular,0.0,0.0
adj,articulary,0.0,0.0
adj,articulate,0.0625,0.5625
adj,articulated,0.0,0.625
adj,articulative,0.0,0.0
adj,articulatory,0.0,0.0
adj,artifactual,0.0,0.0
adj,artificial,0.0833333333333,0.416666666667
adj,artiodactyl,0.0,0.0
adj,artiodactylous,0.0,0.0
adj,artistic,0.5,0.0
adj,artless,0.28125,0.40625
adj,artsy-craftsy,0.375,0.125
adj,arty,0.0,0.25
adj,arty-crafty,0.375,0.125
adj,arundinaceous,0.0,0.0
adj,aryan,0.0,0.0
adj,asat,0.0,0.0
adj,ascendable,0.625,0.0
adj,ascendant,0.1875,0.1875
adj,ascendent,0.1875,0.1875
adj,ascendible,0.625,0.0
adj,ascending,0.0,0.0
adj,ascensional,0.375,0.5
adj,ascensive,0.125,0.375
adj,ascertainable,0.625,0.0
adj,ascertained,0.0,0.0
adj,ascetic,0.25,0.125
adj,ascetical,0.25,0.125
adj,ascitic,0.0,0.0
adj,asclepiadaceous,0.0,0.0
adj,ascocarpous,0.0,0.0
adj,ascomycetous,0.0,0.0
adj,ascosporic,0.0,0.0
adj,ascosporous,0.0,0.0
adj,ascribable,0.0,0.25
adj,aseptic,0.625,0.0
adj,asexual,0.0,0.625
adj,ash-blonde,0.0,0.0
adj,ash-gray,0.0,0.0
adj,ash-grey,0.0,0.0
adj,ashamed,0.0,0.75
adj,ashen,0.0625,0.125
adj,ashy,0.0,0.0
adj,asian,0.0,0.0
adj,asiatic,0.0,0.0
adj,asinine,0.375,0.0
adj,askance,0.0,0.0
adj,askant,0.0,0.0
adj,askew,0.0,0.0
adj,aslant,0.0,0.0
adj,asleep,0.0,0.291666666667
adj,aslope,0.0,0.0
adj,asocial,0.0,0.4375
adj,aspectual,0.0,0.0
adj,asphaltic,0.0,0.0
adj,aspheric,0.375,0.0
adj,aspherical,0.375,0.0
adj,asphyxiated,0.0,0.25
adj,asphyxiating,0.125,0.375
adj,aspirant,0.5,0.0
adj,aspiring,0.5,0.0
adj,asquint,0.0,0.0
adj,assailable,0.0,0.625
adj,assamese,0.0,0.0
adj,assassinated,0.0,0.0
adj,assaultive,0.25,0.0
adj,assentient,0.25,0.0
adj,assertable,0.625,0.0
adj,asserted,0.5,0.0
adj,asserting,0.0,0.0
adj,assertive,0.625,0.25
adj,assessable,0.4375,0.0
adj,assiduous,0.125,0.25
adj,assignable,0.125,0.0
adj,assigned,0.0,0.0
adj,assimilable,0.0,0.0
adj,assimilating,0.0,0.75
adj,assimilative,0.0,0.75
adj,assimilatory,0.0,0.75
adj,assistant,0.0,0.0
adj,assisted,0.0,0.0
adj,assistive,0.5,0.0
