race_white,race_nerdy,race_native_american,writing_novel,read_tech_reports,online_over_inperson,introspective,hobbies_over_people,books_over_parties,bookish,libraries_over_publicspace,race_native_austrailian,like_hard_material,race_hispanic,diagnosed_autistic,play_many_videogames,race_arab,race_asian,interested_science,playes_rpgs,in_advanced_classes,collect_books,intelligence_over_appearance,watch_science_shows,academic_over_social,like_science_fiction,like_dry_topics,race_black,calm,disorganized,extraverted,dependable,critical,opennness,anxious,sympathetic,reserved,conventional,was_odd_child,prefer_fictional_people,enjoy_learning,excited_about_research,strange_person,like_superheroes,socially_awkward,subject_id
1.0,0.0,0.0,2.0,2.0,4.0,2.0,5.0,5.0,2.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,4.0,5.0,4.0,5.0,0.0,4.0,4.0,5.0,0.0,6.0,2.0,6.0,7.0,2.0,6.0,6.0,6.0,7.0,2.0,4.0,2.0,2.0,4.0,5.0,5.0,4.0,73
1.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,5.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,0.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,7.0,6.0,1.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,74
0.0,0.0,0.0,1.0,4.0,4.0,3.0,1.0,5.0,2.0,5.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,0.0,6.0,1.0,5.0,3.0,5.0,7.0,4.0,7.0,3.0,1.0,3.0,4.0,2.0,1.0,5.0,5.0,3.0,75
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,76
1.0,0.0,0.0,2.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,0.0,3.0,0.0,2.0,6.0,2.0,6.0,1.0,7.0,5.0,7.0,4.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,77
0.0,0.0,0.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,0.0,5.0,3.0,5.0,5.0,3.0,6.0,3.0,6.0,5.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,4.0,78
1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,0.0,6.0,6.0,5.0,4.0,2.0,3.0,5.0,6.0,2.0,5.0,5.0,1.0,2.0,4.0,2.0,1.0,4.0,79
1.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,5.0,5.0,1.0,4.0,5.0,1.0,0.0,2.0,1.0,3.0,6.0,1.0,7.0,6.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,80
1.0,0.0,0.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,0.0,7.0,5.0,2.0,7.0,4.0,6.0,3.0,7.0,5.0,2.0,3.0,2.0,1.0,5.0,5.0,4.0,5.0,81
0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,6.0,4.0,6.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,82
1.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,5.0,2.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,1.0,0.0,7.0,2.0,6.0,7.0,1.0,7.0,2.0,7.0,3.0,6.0,2.0,1.0,1.0,5.0,4.0,4.0,2.0,83
1.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,5.0,4.0,2.0,5.0,4.0,4.0,2.0,0.0,6.0,2.0,4.0,6.0,4.0,7.0,2.0,5.0,6.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,3.0,84
1.0,0.0,0.0,4.0,3.0,4.0,1.0,1.0,5.0,5.0,5.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,2.0,6.0,1.0,7.0,2.0,6.0,7.0,1.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,85
1.0,0.0,0.0,2.0,4.0,5.0,4.0,1.0,4.0,5.0,5.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,2.0,5.0,1.0,6.0,5.0,6.0,7.0,6.0,7.0,1.0,5.0,5.0,3.0,4.0,5.0,3.0,2.0,86
1.0,0.0,0.0,5.0,4.0,3.0,1.0,1.0,5.0,2.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,2.0,1.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,3.0,5.0,2.0,5.0,5.0,1.0,4.0,87
0.0,0.0,0.0,5.0,3.0,4.0,1.0,5.0,5.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,6.0,3.0,5.0,7.0,2.0,7.0,1.0,6.0,4.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,88
0.0,0.0,0.0,5.0,3.0,4.0,3.0,2.0,5.0,3.0,5.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,2.0,0.0,5.0,6.0,2.0,1.0,7.0,6.0,7.0,5.0,6.0,2.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,89
1.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,7.0,1.0,6.0,4.0,6.0,5.0,2.0,6.0,1.0,5.0,5.0,1.0,2.0,5.0,1.0,5.0,90
1.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,0.0,5.0,6.0,7.0,2.0,6.0,7.0,5.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,5.0,4.0,3.0,91
1.0,1.0,0.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,0.0,4.0,6.0,7.0,3.0,6.0,4.0,2.0,5.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,92
0.0,1.0,0.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,7.0,3.0,1.0,7.0,7.0,7.0,5.0,1.0,7.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,93
1.0,0.0,0.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0,3.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,0.0,3.0,5.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,94
1.0,0.0,0.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,2.0,0.0,7.0,5.0,3.0,6.0,1.0,3.0,5.0,7.0,6.0,1.0,4.0,4.0,2.0,5.0,4.0,3.0,5.0,95
1.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,0.0,5.0,7.0,3.0,5.0,6.0,6.0,1.0,3.0,6.0,2.0,5.0,1.0,4.0,5.0,5.0,5.0,4.0,96
1.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,0.0,2.0,6.0,1.0,4.0,5.0,5.0,7.0,7.0,6.0,2.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,97
1.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,5.0,4.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,0.0,6.0,5.0,2.0,3.0,5.0,7.0,6.0,7.0,6.0,1.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,98
1.0,0.0,0.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,0.0,1.0,7.0,1.0,1.0,5.0,2.0,7.0,1.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,99
1.0,0.0,0.0,1.0,2.0,4.0,3.0,5.0,5.0,2.0,5.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,100
1.0,0.0,0.0,1.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,7.0,5.0,2.0,3.0,3.0,7.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,101
1.0,0.0,0.0,2.0,5.0,4.0,3.0,1.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,0.0,5.0,5.0,1.0,5.0,2.0,2.0,6.0,6.0,7.0,5.0,5.0,1.0,3.0,5.0,3.0,3.0,3.0,102
1.0,0.0,0.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,1.0,5.0,3.0,6.0,6.0,6.0,5.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,103
1.0,0.0,0.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,3.0,7.0,5.0,3.0,7.0,7.0,7.0,7.0,3.0,5.0,1.0,2.0,5.0,5.0,2.0,5.0,104
1.0,0.0,0.0,3.0,5.0,4.0,1.0,5.0,4.0,1.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,4.0,6.0,3.0,4.0,6.0,6.0,4.0,2.0,3.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,5.0,105
1.0,0.0,0.0,2.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,3.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,5.0,0.0,5.0,4.0,1.0,6.0,7.0,2.0,6.0,3.0,7.0,4.0,5.0,2.0,1.0,5.0,4.0,2.0,3.0,106
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,0.0,3.0,7.0,6.0,5.0,4.0,5.0,7.0,7.0,7.0,1.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,107
1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,5.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,7.0,2.0,1.0,6.0,7.0,4.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,108
1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,3.0,5.0,3.0,0.0,3.0,6.0,6.0,7.0,5.0,7.0,3.0,6.0,4.0,1.0,3.0,1.0,3.0,5.0,4.0,5.0,5.0,109
1.0,0.0,0.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,0.0,6.0,1.0,6.0,7.0,6.0,3.0,2.0,1.0,2.0,7.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,110
1.0,0.0,0.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,6.0,4.0,3.0,3.0,5.0,7.0,3.0,2.0,6.0,5.0,3.0,5.0,1.0,1.0,4.0,3.0,4.0,111
0.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,4.0,4.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,6.0,3.0,7.0,6.0,4.0,5.0,3.0,7.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,112
0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,0.0,5.0,2.0,6.0,5.0,6.0,7.0,6.0,6.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,113
1.0,1.0,0.0,2.0,5.0,3.0,1.0,3.0,5.0,2.0,5.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,5.0,3.0,1.0,5.0,4.0,5.0,5.0,1.0,6.0,1.0,7.0,6.0,7.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,114
1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,0.0,2.0,2.0,1.0,7.0,1.0,2.0,6.0,6.0,7.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,115
0.0,0.0,0.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,3.0,5.0,5.0,0.0,7.0,1.0,7.0,7.0,2.0,7.0,4.0,7.0,2.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,116
1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,6.0,2.0,1.0,6.0,2.0,6.0,6.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,117
1.0,0.0,0.0,2.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,1.0,0.0,2.0,6.0,1.0,5.0,7.0,6.0,6.0,6.0,7.0,2.0,3.0,4.0,1.0,5.0,5.0,2.0,3.0,118
0.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,5.0,6.0,5.0,3.0,6.0,5.0,7.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,119
1.0,0.0,0.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,4.0,0.0,4.0,6.0,6.0,4.0,5.0,5.0,7.0,5.0,5.0,1.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,120
1.0,0.0,0.0,4.0,5.0,5.0,4.0,1.0,5.0,2.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,2.0,7.0,7.0,6.0,6.0,7.0,5.0,6.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,121
1.0,0.0,0.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,3.0,4.0,3.0,4.0,0.0,6.0,6.0,1.0,4.0,3.0,6.0,6.0,7.0,5.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,122
1.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,2.0,2.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,5.0,4.0,5.0,3.0,5.0,1.0,0.0,6.0,2.0,3.0,6.0,4.0,7.0,2.0,2.0,6.0,2.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,123
1.0,0.0,0.0,1.0,3.0,5.0,3.0,3.0,5.0,5.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,5.0,0.0,6.0,1.0,2.0,7.0,3.0,7.0,6.0,6.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,124
0.0,0.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,2.0,4.0,6.0,3.0,7.0,1.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,125
1.0,0.0,0.0,2.0,4.0,5.0,1.0,2.0,4.0,3.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,5.0,1.0,3.0,4.0,2.0,3.0,5.0,0.0,6.0,2.0,3.0,7.0,5.0,6.0,6.0,7.0,4.0,1.0,2.0,0.0,1.0,4.0,4.0,1.0,4.0,126
1.0,0.0,0.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,2.0,5.0,1.0,4.0,7.0,4.0,7.0,2.0,7.0,6.0,5.0,0.0,5.0,5.0,4.0,5.0,4.0,127
1.0,0.0,0.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,4.0,2.0,5.0,3.0,3.0,5.0,5.0,4.0,1.0,0.0,7.0,2.0,6.0,7.0,1.0,7.0,2.0,6.0,5.0,1.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,128
1.0,0.0,0.0,5.0,4.0,5.0,4.0,1.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,3.0,5.0,4.0,1.0,0.0,6.0,1.0,3.0,7.0,1.0,6.0,3.0,4.0,5.0,1.0,5.0,1.0,3.0,2.0,1.0,5.0,5.0,129
1.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0,3.0,4.0,1.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,4.0,1.0,4.0,5.0,2.0,3.0,5.0,5.0,0.0,2.0,6.0,6.0,5.0,3.0,2.0,7.0,5.0,4.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,130
0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,5.0,4.0,2.0,2.0,4.0,2.0,4.0,0.0,5.0,3.0,6.0,2.0,5.0,3.0,5.0,6.0,4.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,4.0,131
1.0,0.0,0.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,0.0,5.0,7.0,6.0,6.0,6.0,7.0,5.0,2.0,6.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,132
0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,0.0,5.0,1.0,2.0,5.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,0.0,7.0,4.0,6.0,7.0,5.0,6.0,6.0,6.0,5.0,2.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,133
1.0,0.0,0.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,0.0,7.0,3.0,2.0,7.0,6.0,6.0,1.0,7.0,6.0,3.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,134
0.0,1.0,0.0,2.0,2.0,4.0,5.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,2.0,4.0,5.0,2.0,4.0,2.0,4.0,0.0,2.0,7.0,1.0,2.0,6.0,6.0,7.0,2.0,7.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,4.0,135
0.0,0.0,0.0,3.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,1.0,7.0,1.0,7.0,7.0,7.0,7.0,1.0,7.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,136
1.0,0.0,0.0,4.0,5.0,3.0,3.0,1.0,3.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,0.0,7.0,4.0,7.0,6.0,1.0,7.0,2.0,6.0,4.0,1.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,137
0.0,0.0,0.0,4.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,6.0,5.0,3.0,2.0,2.0,6.0,2.0,5.0,3.0,3.0,2.0,1.0,2.0,5.0,4.0,2.0,4.0,138
1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,1.0,0.0,7.0,1.0,1.0,7.0,6.0,7.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,139
0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,4.0,4.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,1.0,3.0,2.0,4.0,5.0,0.0,5.0,6.0,1.0,5.0,1.0,5.0,6.0,6.0,7.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,140
1.0,0.0,0.0,3.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,0.0,5.0,3.0,1.0,1.0,2.0,7.0,5.0,6.0,6.0,7.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,141
1.0,0.0,0.0,1.0,5.0,5.0,5.0,2.0,4.0,5.0,2.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,3.0,5.0,2.0,6.0,5.0,5.0,6.0,5.0,6.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,142
0.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,0.0,5.0,1.0,2.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,4.0,4.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,2.0,5.0,5.0,1.0,5.0,5.0,2.0,5.0,143
1.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,6.0,1.0,1.0,7.0,5.0,7.0,2.0,1.0,7.0,1.0,5.0,1.0,4.0,2.0,5.0,4.0,5.0,144
1.0,0.0,1.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,6.0,3.0,7.0,6.0,7.0,6.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,145
1.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,0.0,4.0,1.0,1.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,0.0,5.0,4.0,4.0,7.0,7.0,4.0,6.0,3.0,7.0,1.0,5.0,1.0,1.0,5.0,5.0,0.0,5.0,146
1.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,5.0,3.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,0.0,4.0,5.0,5.0,5.0,6.0,7.0,6.0,5.0,7.0,3.0,4.0,4.0,2.0,5.0,5.0,3.0,5.0,147
