race_white,race_nerdy,race_native_american,writing_novel,read_tech_reports,online_over_inperson,introspective,hobbies_over_people,books_over_parties,bookish,libraries_over_publicspace,race_native_austrailian,like_hard_material,race_hispanic,diagnosed_autistic,play_many_videogames,race_arab,race_asian,interested_science,playes_rpgs,in_advanced_classes,collect_books,intelligence_over_appearance,watch_science_shows,academic_over_social,like_science_fiction,like_dry_topics,race_black,calm,disorganized,extraverted,dependable,critical,opennness,anxious,sympathetic,reserved,conventional,was_odd_child,prefer_fictional_people,enjoy_learning,excited_about_research,strange_person,like_superheroes,socially_awkward,education,urban,gender,engnat,age,hand,religion,voted,married,familysize,major,subject_id
1.0,0.0,0.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,0.0,6.0,1.0,5.0,7.0,2.0,5.0,2.0,6.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,3.0,2.0,1.0,16.0,2.0,9.0,2.0,1.0,2.0,,59
0.0,0.0,0.0,2.0,4.0,5.0,4.0,1.0,5.0,5.0,2.0,0.0,5.0,0.0,2.0,4.0,0.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,6.0,3.0,3.0,3.0,6.0,6.0,3.0,1.0,7.0,2.0,5.0,1.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,14.0,1.0,1.0,2.0,1.0,1.0,,60
1.0,0.0,0.0,5.0,4.0,5.0,3.0,5.0,5.0,2.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,5.0,0.0,1.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,2.0,1.0,3.0,5.0,1.0,3.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,17.0,1.0,6.0,2.0,1.0,3.0,,61
0.0,0.0,0.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,0.0,5.0,0.0,2.0,5.0,0.0,1.0,5.0,5.0,5.0,3.0,4.0,5.0,1.0,3.0,4.0,0.0,4.0,2.0,1.0,7.0,4.0,7.0,5.0,6.0,7.0,5.0,4.0,4.0,5.0,3.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,14.0,3.0,4.0,2.0,1.0,2.0,,62
1.0,0.0,0.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,0.0,6.0,2.0,5.0,7.0,1.0,6.0,5.0,6.0,6.0,1.0,4.0,5.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,23.0,1.0,1.0,1.0,2.0,2.0,,63
1.0,0.0,0.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,4.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,2.0,4.0,0.0,7.0,1.0,3.0,7.0,1.0,6.0,2.0,6.0,6.0,5.0,3.0,4.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,30.0,1.0,1.0,2.0,1.0,2.0,Business ,64
0.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,4.0,5.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,0.0,5.0,4.0,2.0,5.0,5.0,5.0,6.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,,65
1.0,0.0,0.0,1.0,5.0,5.0,3.0,2.0,5.0,2.0,4.0,0.0,5.0,1.0,2.0,5.0,0.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,0.0,6.0,7.0,2.0,4.0,6.0,5.0,6.0,2.0,6.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,29.0,1.0,1.0,2.0,1.0,1.0,Physics,66
0.0,0.0,0.0,4.0,5.0,0.0,3.0,5.0,4.0,5.0,5.0,0.0,5.0,1.0,2.0,3.0,0.0,0.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,7.0,5.0,7.0,3.0,2.0,7.0,1.0,6.0,4.0,1.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,1.0,2.0,1.0,16.0,1.0,4.0,2.0,1.0,4.0,,67
1.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,0.0,4.0,1.0,4.0,4.0,7.0,7.0,4.0,6.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,2.0,28.0,1.0,2.0,2.0,1.0,1.0,,68
1.0,0.0,1.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,0.0,2.0,2.0,6.0,7.0,6.0,7.0,2.0,5.0,6.0,5.0,2.0,4.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,15.0,1.0,7.0,2.0,1.0,3.0,,69
1.0,0.0,0.0,4.0,2.0,3.0,2.0,4.0,5.0,1.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,5.0,6.0,5.0,2.0,3.0,7.0,6.0,7.0,6.0,2.0,5.0,5.0,1.0,5.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,29.0,1.0,1.0,2.0,2.0,2.0,English,70
1.0,0.0,0.0,1.0,4.0,3.0,4.0,1.0,3.0,5.0,5.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,0.0,7.0,5.0,6.0,5.0,2.0,6.0,2.0,6.0,6.0,6.0,3.0,1.0,4.0,2.0,3.0,5.0,4.0,3.0,1.0,1.0,1.0,46.0,2.0,1.0,1.0,3.0,2.0,Comp Sci and Math,71
1.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,14.0,1.0,7.0,2.0,1.0,4.0,,72
1.0,0.0,0.0,2.0,2.0,4.0,2.0,5.0,5.0,2.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,4.0,5.0,4.0,5.0,0.0,4.0,4.0,5.0,0.0,6.0,2.0,6.0,7.0,2.0,6.0,6.0,6.0,7.0,2.0,4.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,50.0,1.0,1.0,2.0,1.0,4.0,Retailing,73
1.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,5.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,0.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,7.0,6.0,1.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0,43.0,1.0,6.0,1.0,2.0,3.0,Liberal arts,74
0.0,0.0,0.0,1.0,4.0,4.0,3.0,1.0,5.0,2.0,5.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,0.0,6.0,1.0,5.0,3.0,5.0,7.0,4.0,7.0,3.0,1.0,3.0,4.0,2.0,1.0,5.0,5.0,3.0,0.0,2.0,1.0,2.0,36.0,1.0,3.0,2.0,3.0,3.0,Chemistry,75
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,50.0,1.0,2.0,1.0,2.0,4.0,,76
1.0,0.0,0.0,2.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,0.0,3.0,0.0,2.0,6.0,2.0,6.0,1.0,7.0,5.0,7.0,4.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,21.0,1.0,7.0,2.0,1.0,4.0,German,77
0.0,0.0,0.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,0.0,5.0,3.0,5.0,5.0,3.0,6.0,3.0,6.0,5.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,18.0,1.0,1.0,2.0,1.0,4.0,,78
1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,0.0,6.0,6.0,5.0,4.0,2.0,3.0,5.0,6.0,2.0,5.0,5.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,14.0,2.0,8.0,2.0,1.0,3.0,,79
1.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,5.0,5.0,1.0,4.0,5.0,1.0,0.0,2.0,1.0,3.0,6.0,1.0,7.0,6.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,1.0,60.0,3.0,6.0,1.0,3.0,3.0,English,80
1.0,0.0,0.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,0.0,7.0,5.0,2.0,7.0,4.0,6.0,3.0,7.0,5.0,2.0,3.0,2.0,1.0,5.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,33.0,0.0,1.0,2.0,3.0,3.0,psychology,81
0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,6.0,4.0,6.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,2.0,1.0,14.0,1.0,2.0,2.0,1.0,2.0,,82
1.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,5.0,2.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,1.0,0.0,7.0,2.0,6.0,7.0,1.0,7.0,2.0,7.0,3.0,6.0,2.0,1.0,1.0,5.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,62.0,1.0,1.0,1.0,2.0,3.0,English,83
1.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,5.0,4.0,2.0,5.0,4.0,4.0,2.0,0.0,6.0,2.0,4.0,6.0,4.0,7.0,2.0,5.0,6.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,3.0,0.0,2.0,1.0,1.0,45.0,2.0,6.0,2.0,2.0,3.0,Computer Information Systens,84
1.0,0.0,0.0,4.0,3.0,4.0,1.0,1.0,5.0,5.0,5.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,2.0,6.0,1.0,7.0,2.0,6.0,7.0,1.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,3.0,3.0,1.0,1.0,23.0,1.0,2.0,1.0,1.0,3.0,history,85
1.0,0.0,0.0,2.0,4.0,5.0,4.0,1.0,4.0,5.0,5.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,2.0,5.0,1.0,6.0,5.0,6.0,7.0,6.0,7.0,1.0,5.0,5.0,3.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,15.0,1.0,5.0,2.0,1.0,2.0,,86
1.0,0.0,0.0,5.0,4.0,3.0,1.0,1.0,5.0,2.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,0.0,2.0,1.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,3.0,5.0,2.0,5.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,17.0,1.0,2.0,2.0,1.0,2.0,,87
0.0,0.0,0.0,5.0,3.0,4.0,1.0,5.0,5.0,3.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,6.0,3.0,5.0,7.0,2.0,7.0,1.0,6.0,4.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,27.0,2.0,2.0,1.0,1.0,2.0,Physics,88
0.0,0.0,0.0,5.0,3.0,4.0,3.0,2.0,5.0,3.0,5.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,2.0,0.0,5.0,6.0,2.0,1.0,7.0,6.0,7.0,5.0,6.0,2.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,2.0,3.0,2.0,2.0,17.0,1.0,2.0,2.0,1.0,2.0,,89
1.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,7.0,1.0,6.0,4.0,6.0,5.0,2.0,6.0,1.0,5.0,5.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,19.0,1.0,2.0,2.0,1.0,3.0,Planning on majoring in physics/astrophysics ,90
1.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,0.0,5.0,6.0,7.0,2.0,6.0,7.0,5.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,1.0,2.0,37.0,1.0,1.0,1.0,2.0,2.0,Business,91
1.0,1.0,0.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,0.0,4.0,6.0,7.0,3.0,6.0,4.0,2.0,5.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,1.0,20.0,3.0,2.0,1.0,1.0,2.0,,92
0.0,1.0,0.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,7.0,3.0,1.0,7.0,7.0,7.0,5.0,1.0,7.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,14.0,1.0,2.0,2.0,1.0,1.0,Astrophysics,93
1.0,0.0,0.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0,3.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,0.0,3.0,5.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,18.0,1.0,2.0,1.0,1.0,5.0,Biochemistry,94
1.0,0.0,0.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,2.0,0.0,7.0,5.0,3.0,6.0,1.0,3.0,5.0,7.0,6.0,1.0,4.0,4.0,2.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,1.0,42.0,1.0,12.0,2.0,2.0,5.0,Education,95
1.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,0.0,5.0,7.0,3.0,5.0,6.0,6.0,1.0,3.0,6.0,2.0,5.0,1.0,4.0,5.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,19.0,1.0,2.0,1.0,1.0,2.0,Engineering,96
1.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,0.0,2.0,6.0,1.0,4.0,5.0,5.0,7.0,7.0,6.0,2.0,4.0,5.0,4.0,5.0,5.0,2.0,5.0,0.0,1.0,2.0,1.0,17.0,1.0,1.0,2.0,1.0,2.0,,97
1.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,5.0,4.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,0.0,6.0,5.0,2.0,3.0,5.0,7.0,6.0,7.0,6.0,1.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,1.0,57.0,1.0,1.0,1.0,3.0,3.0,Art,98
1.0,0.0,0.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,0.0,1.0,7.0,1.0,1.0,5.0,2.0,7.0,1.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,2.0,1.0,3.0,,99
1.0,0.0,0.0,1.0,2.0,4.0,3.0,5.0,5.0,2.0,5.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,15.0,1.0,2.0,2.0,1.0,2.0,,100
1.0,0.0,0.0,1.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,7.0,5.0,2.0,3.0,3.0,7.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,45.0,1.0,2.0,2.0,2.0,2.0,,101
1.0,0.0,0.0,2.0,5.0,4.0,3.0,1.0,5.0,5.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,0.0,5.0,5.0,1.0,5.0,2.0,2.0,6.0,6.0,7.0,5.0,5.0,1.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,55.0,1.0,1.0,1.0,2.0,3.0,science,102
1.0,0.0,0.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,1.0,5.0,3.0,6.0,6.0,6.0,5.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,20.0,1.0,1.0,1.0,1.0,2.0,,103
1.0,0.0,0.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,3.0,7.0,5.0,3.0,7.0,7.0,7.0,7.0,3.0,5.0,1.0,2.0,5.0,5.0,2.0,5.0,2.0,2.0,3.0,1.0,16.0,1.0,7.0,2.0,1.0,2.0,,104
1.0,0.0,0.0,3.0,5.0,4.0,1.0,5.0,4.0,1.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,4.0,6.0,3.0,4.0,6.0,6.0,4.0,2.0,3.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,5.0,2.0,3.0,2.0,1.0,20.0,2.0,1.0,2.0,1.0,2.0,,105
1.0,0.0,0.0,2.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,3.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,5.0,0.0,5.0,4.0,1.0,6.0,7.0,2.0,6.0,3.0,7.0,4.0,5.0,2.0,1.0,5.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,2.0,,106
1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,0.0,3.0,7.0,6.0,5.0,4.0,5.0,7.0,7.0,7.0,1.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,1.0,3.0,2.0,1.0,18.0,1.0,2.0,2.0,1.0,1.0,,107
1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,5.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,7.0,2.0,1.0,6.0,7.0,4.0,2.0,5.0,4.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,16.0,1.0,7.0,2.0,1.0,3.0,,108
1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,3.0,5.0,3.0,0.0,3.0,6.0,6.0,7.0,5.0,7.0,3.0,6.0,4.0,1.0,3.0,1.0,3.0,5.0,4.0,5.0,5.0,4.0,1.0,2.0,1.0,68.0,1.0,9.0,2.0,2.0,3.0,Music/Education,109
1.0,0.0,0.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,0.0,6.0,1.0,6.0,7.0,6.0,3.0,2.0,1.0,2.0,7.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,2.0,1.0,1.0,16.0,1.0,2.0,2.0,1.0,2.0,,110
1.0,0.0,0.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,6.0,4.0,3.0,3.0,5.0,7.0,3.0,2.0,6.0,5.0,3.0,5.0,1.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,21.0,1.0,2.0,2.0,1.0,5.0,Accounting,111
0.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,4.0,4.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,6.0,3.0,7.0,6.0,4.0,5.0,3.0,7.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,14.0,1.0,9.0,2.0,1.0,7.0,,112
0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,0.0,5.0,2.0,6.0,5.0,6.0,7.0,6.0,6.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,2.0,2.0,18.0,1.0,4.0,2.0,1.0,4.0,electronics engineering,113
1.0,1.0,0.0,2.0,5.0,3.0,1.0,3.0,5.0,2.0,5.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,5.0,3.0,1.0,5.0,4.0,5.0,5.0,1.0,6.0,1.0,7.0,6.0,7.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,3.0,1.0,1.0,2.0,25.0,0.0,10.0,1.0,3.0,5.0,,114
1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,0.0,2.0,2.0,1.0,7.0,1.0,2.0,6.0,6.0,7.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,3.0,2.0,2.0,1.0,72.0,1.0,1.0,2.0,3.0,4.0,art history and psychology,115
0.0,0.0,0.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,3.0,5.0,5.0,0.0,7.0,1.0,7.0,7.0,2.0,7.0,4.0,7.0,2.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,3.0,2.0,2.0,20.0,1.0,8.0,1.0,1.0,1.0,psychology,116
1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,6.0,2.0,1.0,6.0,2.0,6.0,6.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,45.0,1.0,6.0,2.0,1.0,2.0,psychology,117
1.0,0.0,0.0,2.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,1.0,0.0,2.0,6.0,1.0,5.0,7.0,6.0,6.0,6.0,7.0,2.0,3.0,4.0,1.0,5.0,5.0,2.0,3.0,2.0,3.0,1.0,2.0,29.0,1.0,0.0,2.0,1.0,1.0,,118
