subject_id,academic_over_social,age,anxious,bookish,books_over_parties,calm,collect_books,conventional,critical,dependable,diagnosed_autistic,disorganized,education,engnat,enjoy_learning,excited_about_research,extraverted,familysize,gender,hand,hobbies_over_people,in_advanced_classes,intelligence_over_appearance,interested_science,introspective,libraries_over_publicspace,like_dry_topics,like_hard_material,like_science_fiction,like_superheroes,major,married,online_over_inperson,opennness,play_many_videogames,playes_rpgs,prefer_fictional_people,race_arab,race_asian,race_black,race_hispanic,race_native_american,race_native_austrailian,race_nerdy,race_white,read_tech_reports,religion,reserved,socially_awkward,strange_person,sympathetic,urban,voted,was_odd_child,watch_science_shows,writing_novel
63,3.0,,5.0,3.0,4.0,6.0,3.0,1.0,1.0,7.0,2.0,2.0,,,1.0,3.0,5.0,,,,5.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,,,5.0,6.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,6.0,2.0,5.0,6.0,,,4.0,4.0,4.0
64,2.0,,2.0,1.0,3.0,7.0,5.0,5.0,1.0,7.0,2.0,1.0,,,1.0,2.0,3.0,,,,1.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,,,4.0,6.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,6.0,3.0,4.0,6.0,,,3.0,4.0,2.0
65,4.0,44.0,6.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,0.0,4.0,3.0,1.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,,0.0,3.0,5.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,5.0,0.0,0.0,4.0,5.0,1.0
66,4.0,29.0,6.0,2.0,5.0,6.0,4.0,1.0,6.0,4.0,2.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,Physics,1.0,5.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,5.0,5.0,2.0,2.0,2.0,4.0,5.0,1.0
67,5.0,,1.0,5.0,4.0,7.0,3.0,1.0,2.0,3.0,2.0,5.0,,,5.0,5.0,7.0,,,,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,,,0.0,7.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,4.0,5.0,4.0,6.0,,,3.0,5.0,4.0
68,3.0,,4.0,5.0,3.0,4.0,5.0,1.0,7.0,4.0,2.0,1.0,,,1.0,5.0,4.0,,,,5.0,5.0,1.0,4.0,5.0,5.0,4.0,1.0,3.0,5.0,,,5.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,5.0,5.0,5.0,6.0,,,5.0,5.0,5.0
69,2.0,15.0,2.0,3.0,3.0,2.0,2.0,5.0,6.0,7.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,3.0,1.0,1.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,2.0,,1.0,4.0,7.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0,6.0,4.0,3.0,5.0,3.0,2.0,2.0,4.0,5.0
70,4.0,29.0,6.0,1.0,5.0,5.0,4.0,2.0,3.0,2.0,2.0,6.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,English,2.0,3.0,7.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,4.0,4.0,7.0,1.0,2.0,5.0,3.0,4.0
71,5.0,46.0,2.0,5.0,3.0,7.0,5.0,6.0,2.0,5.0,2.0,5.0,3.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,1.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,Comp Sci and Math,3.0,3.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,4.0,3.0,6.0,1.0,1.0,3.0,5.0,1.0
72,3.0,14.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,,1.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,5.0,3.0,4.0,5.0,2.0,2.0,4.0,3.0,1.0
73,4.0,,6.0,2.0,5.0,6.0,4.0,2.0,2.0,7.0,2.0,2.0,,,2.0,4.0,6.0,,,,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,,,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,7.0,4.0,5.0,6.0,,,4.0,0.0,2.0
74,4.0,,5.0,4.0,2.0,5.0,4.0,1.0,3.0,6.0,2.0,5.0,,,2.0,3.0,5.0,,,,1.0,5.0,4.0,4.0,1.0,5.0,3.0,4.0,5.0,4.0,,,3.0,5.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,6.0,5.0,3.0,7.0,,,3.0,4.0,4.0
75,2.0,36.0,4.0,2.0,5.0,6.0,4.0,1.0,5.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,Chemistry,3.0,4.0,7.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,5.0,7.0,2.0,2.0,3.0,5.0,1.0
76,0.0,50.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,4.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,,2.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,5.0,5.0,0.0,3.0,1.0,5.0,5.0,5.0
77,3.0,21.0,5.0,3.0,5.0,2.0,5.0,1.0,1.0,6.0,2.0,6.0,2.0,1.0,1.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,3.0,1.0,5.0,3.0,5.0,0.0,5.0,German,1.0,2.0,7.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,5.0,5.0,7.0,2.0,2.0,3.0,5.0,2.0
78,3.0,,3.0,2.0,4.0,5.0,2.0,3.0,3.0,5.0,2.0,3.0,,,2.0,1.0,5.0,,,,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,,,3.0,6.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,5.0,4.0,3.0,6.0,,,3.0,4.0,2.0
79,4.0,14.0,5.0,4.0,1.0,6.0,2.0,5.0,2.0,4.0,2.0,6.0,1.0,1.0,2.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,,1.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,2.0,4.0,2.0,6.0,2.0,2.0,5.0,3.0,1.0
80,4.0,,6.0,5.0,5.0,2.0,5.0,1.0,1.0,6.0,2.0,1.0,,,5.0,5.0,3.0,,,,1.0,1.0,5.0,4.0,3.0,1.0,1.0,5.0,5.0,1.0,,,1.0,7.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,4.0,5.0,5.0,4.0,,,5.0,1.0,1.0
81,4.0,,3.0,4.0,5.0,7.0,5.0,2.0,4.0,7.0,2.0,5.0,,,1.0,5.0,2.0,,,,2.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,,,3.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,5.0,5.0,5.0,7.0,,,3.0,5.0,4.0
82,5.0,,3.0,5.0,3.0,6.0,5.0,4.0,4.0,5.0,2.0,4.0,,,3.0,3.0,6.0,,,,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,,,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,5.0,4.0,5.0,2.0,,,5.0,4.0,5.0
83,5.0,,2.0,2.0,5.0,7.0,5.0,6.0,1.0,7.0,2.0,2.0,,,1.0,5.0,6.0,,,,3.0,5.0,2.0,4.0,3.0,5.0,1.0,5.0,5.0,4.0,,,1.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,3.0,2.0,4.0,7.0,,,2.0,5.0,1.0
84,4.0,45.0,2.0,4.0,4.0,6.0,4.0,2.0,4.0,6.0,2.0,2.0,0.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,5.0,2.0,3.0,3.0,5.0,2.0,5.0,4.0,5.0,Computer Information Systens,2.0,3.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,6.0,3.0,5.0,5.0,2.0,2.0,5.0,5.0,1.0
85,5.0,23.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,6.0,2.0,5.0,3.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,3.0,history,1.0,4.0,7.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,5.0,5.0,6.0,3.0,1.0,1.0,5.0,4.0
86,4.0,,7.0,5.0,4.0,2.0,4.0,1.0,5.0,6.0,2.0,5.0,,,3.0,4.0,1.0,,,,1.0,3.0,4.0,5.0,4.0,5.0,5.0,1.0,5.0,3.0,,,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,7.0,2.0,5.0,6.0,,,5.0,4.0,2.0
87,4.0,,6.0,2.0,5.0,2.0,5.0,2.0,6.0,6.0,2.0,1.0,,,2.0,5.0,5.0,,,,1.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,,,3.0,6.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,5.0,4.0,5.0,6.0,,,3.0,4.0,5.0
88,5.0,,1.0,3.0,5.0,6.0,5.0,1.0,2.0,7.0,2.0,3.0,,,1.0,5.0,5.0,,,,5.0,5.0,5.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,,,4.0,7.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,4.0,5.0,5.0,6.0,,,3.0,5.0,5.0
89,4.0,17.0,7.0,3.0,5.0,5.0,2.0,2.0,7.0,1.0,2.0,6.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,,1.0,4.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,5.0
90,5.0,,5.0,4.0,5.0,3.0,5.0,1.0,4.0,6.0,2.0,7.0,,,1.0,2.0,1.0,,,,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,,,5.0,6.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,6.0,5.0,5.0,2.0,,,5.0,5.0,5.0
91,3.0,37.0,5.0,1.0,2.0,5.0,4.0,2.0,6.0,2.0,2.0,6.0,3.0,2.0,3.0,3.0,7.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,Business,2.0,1.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,5.0,3.0,2.0,1.0,3.0,5.0,2.0
92,3.0,,2.0,3.0,4.0,4.0,3.0,2.0,6.0,3.0,1.0,6.0,,,4.0,5.0,7.0,,,,4.0,4.0,4.0,3.0,2.0,5.0,4.0,2.0,5.0,5.0,,,3.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,,1.0,5.0,5.0,5.0,,,3.0,5.0,4.0
93,5.0,14.0,5.0,5.0,5.0,7.0,0.0,1.0,7.0,7.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Astrophysics,1.0,5.0,7.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,7.0,5.0,5.0,1.0,1.0,2.0,5.0,5.0,4.0
94,5.0,,6.0,5.0,4.0,3.0,4.0,2.0,5.0,6.0,2.0,5.0,,,3.0,4.0,2.0,,,,1.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,,,4.0,6.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,,6.0,4.0,4.0,6.0,,,5.0,5.0,4.0
95,5.0,42.0,5.0,5.0,4.0,7.0,4.0,1.0,1.0,6.0,2.0,5.0,4.0,1.0,2.0,5.0,3.0,5.0,2.0,1.0,3.0,5.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,Education,2.0,4.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,6.0,5.0,4.0,7.0,2.0,2.0,4.0,5.0,4.0
96,4.0,19.0,1.0,5.0,4.0,5.0,2.0,2.0,6.0,5.0,2.0,7.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,Engineering,1.0,4.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,4.0,5.0,3.0,1.0,1.0,5.0,4.0,4.0
97,4.0,17.0,7.0,5.0,5.0,2.0,5.0,2.0,5.0,4.0,0.0,6.0,0.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,2.0,,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,5.0,5.0,7.0,1.0,2.0,4.0,1.0,4.0
98,5.0,57.0,6.0,4.0,5.0,6.0,5.0,1.0,5.0,3.0,2.0,5.0,3.0,1.0,4.0,5.0,2.0,3.0,2.0,1.0,1.0,4.0,5.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,Art,3.0,5.0,7.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,5.0,5.0,7.0,2.0,1.0,3.0,4.0,1.0
99,3.0,,7.0,5.0,5.0,1.0,2.0,2.0,5.0,1.0,2.0,7.0,,,2.0,2.0,1.0,,,,3.0,3.0,4.0,4.0,5.0,3.0,5.0,1.0,3.0,2.0,,,5.0,2.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,7.0,2.0,2.0,1.0,,,3.0,2.0,2.0
100,2.0,,3.0,2.0,5.0,2.0,3.0,3.0,5.0,4.0,2.0,2.0,,,1.0,1.0,2.0,,,,5.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,2.0,,,4.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,5.0,3.0,3.0,2.0,,,2.0,3.0,1.0
101,5.0,,1.0,5.0,5.0,7.0,5.0,1.0,3.0,3.0,2.0,5.0,,,1.0,5.0,2.0,,,,1.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,,,5.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,,5.0,5.0,5.0,1.0,,,5.0,5.0,1.0
102,5.0,,6.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,2.0,5.0,,,3.0,5.0,1.0,,,,1.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,,,4.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,7.0,3.0,3.0,6.0,,,5.0,4.0,2.0
103,4.0,20.0,6.0,2.0,5.0,2.0,4.0,1.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,,1.0,5.0,6.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,4.0,6.0,3.0,1.0,2.0,2.0,5.0
104,5.0,16.0,7.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0,7.0,2.0,3.0,1.0,2.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,,1.0,5.0,7.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,7.0,5.0,5.0,7.0,2.0,2.0,5.0,5.0,4.0
105,3.0,20.0,4.0,1.0,4.0,4.0,4.0,1.0,6.0,4.0,2.0,6.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,1.0,,1.0,4.0,6.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,5.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0
106,4.0,,6.0,5.0,3.0,5.0,5.0,4.0,7.0,6.0,1.0,4.0,,,1.0,5.0,1.0,,,,2.0,5.0,2.0,3.0,1.0,1.0,5.0,5.0,4.0,2.0,,,5.0,2.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,7.0,3.0,4.0,3.0,,,5.0,5.0,2.0
107,3.0,18.0,7.0,5.0,5.0,3.0,4.0,1.0,4.0,5.0,1.0,7.0,1.0,1.0,3.0,5.0,6.0,1.0,2.0,1.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,3.0,4.0,7.0,3.0,2.0,4.0,5.0,5.0
108,1.0,16.0,4.0,1.0,2.0,1.0,3.0,4.0,6.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,5.0,,1.0,3.0,7.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
109,3.0,,3.0,5.0,4.0,3.0,3.0,1.0,5.0,7.0,2.0,6.0,,,3.0,5.0,6.0,,,,1.0,1.0,2.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,,,3.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,4.0,5.0,4.0,6.0,,,3.0,0.0,1.0
110,4.0,16.0,2.0,3.0,1.0,6.0,5.0,7.0,6.0,7.0,2.0,1.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,1.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,,1.0,2.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,5.0,5.0,1.0
111,4.0,,3.0,1.0,4.0,6.0,4.0,5.0,5.0,3.0,2.0,4.0,,,1.0,1.0,3.0,,,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,,,3.0,7.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,6.0,4.0,4.0,2.0,,,3.0,4.0,3.0
112,2.0,,3.0,4.0,4.0,6.0,1.0,2.0,4.0,6.0,2.0,3.0,,,1.0,4.0,7.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,,,3.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0,4.0,7.0,,,2.0,4.0,3.0
113,5.0,,6.0,5.0,5.0,5.0,3.0,2.0,6.0,5.0,2.0,2.0,,,4.0,5.0,6.0,,,,1.0,4.0,4.0,2.0,4.0,5.0,5.0,3.0,3.0,5.0,,,4.0,7.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,5.0,5.0,4.0,6.0,,,5.0,5.0,1.0
114,4.0,25.0,5.0,2.0,5.0,6.0,3.0,1.0,7.0,6.0,0.0,1.0,3.0,2.0,1.0,1.0,7.0,5.0,1.0,0.0,3.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,,3.0,3.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,2.0
115,5.0,72.0,6.0,5.0,5.0,2.0,4.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,art history and psychology,3.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,5.0,5.0,6.0,2.0,2.0,5.0,5.0,1.0
116,3.0,,4.0,5.0,5.0,7.0,5.0,1.0,2.0,7.0,2.0,1.0,,,1.0,2.0,7.0,,,,1.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,5.0,1.0,,,5.0,7.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,2.0,1.0,5.0,7.0,,,5.0,1.0,1.0
117,4.0,,6.0,3.0,4.0,2.0,4.0,3.0,6.0,1.0,2.0,6.0,,,2.0,4.0,2.0,,,,4.0,1.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,1.0,,,4.0,2.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,5.0,4.0,4.0,6.0,,,4.0,2.0,4.0
118,3.0,29.0,6.0,5.0,5.0,2.0,3.0,2.0,7.0,5.0,2.0,6.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,,1.0,5.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,3.0,5.0,6.0,3.0,2.0,3.0,4.0,2.0
119,3.0,20.0,5.0,1.0,4.0,4.0,4.0,1.0,3.0,5.0,2.0,5.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,mechanical engineering,1.0,4.0,6.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,3.0,7.0,3.0,2.0,2.0,4.0,4.0
120,2.0,,7.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,6.0,,,2.0,2.0,6.0,,,,5.0,5.0,5.0,5.0,3.0,4.0,4.0,2.0,2.0,5.0,,,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,5.0,4.0,4.0,5.0,,,3.0,5.0,3.0
121,0.0,,7.0,2.0,5.0,5.0,5.0,3.0,6.0,7.0,2.0,2.0,,,2.0,5.0,7.0,,,,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,,5.0,6.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,6.0,5.0,5.0,5.0,,,5.0,5.0,4.0
122,4.0,,6.0,4.0,5.0,6.0,2.0,2.0,3.0,4.0,2.0,6.0,,,4.0,4.0,1.0,,,,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,,,4.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,,5.0,3.0,3.0,7.0,,,3.0,3.0,5.0
123,3.0,,2.0,2.0,2.0,6.0,5.0,2.0,4.0,6.0,2.0,2.0,,,3.0,5.0,3.0,,,,1.0,2.0,4.0,3.0,2.0,5.0,1.0,5.0,5.0,5.0,,,5.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,6.0,5.0,5.0,2.0,,,5.0,5.0,1.0
124,2.0,,6.0,5.0,5.0,6.0,4.0,1.0,3.0,7.0,2.0,1.0,,,2.0,3.0,2.0,,,,3.0,1.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,1.0,,,5.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,4.0,1.0,4.0,6.0,,,2.0,4.0,1.0
125,5.0,14.0,7.0,5.0,5.0,1.0,5.0,2.0,6.0,4.0,1.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,3.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,5.0,3.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,5.0,1.0,2.0,2.0,4.0,5.0,5.0
126,2.0,63.0,6.0,3.0,4.0,6.0,1.0,1.0,5.0,7.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,2.0,5.0,3.0,4.0,1.0,4.0,5.0,4.0,3.0,1.0,history,3.0,5.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,4.0,4.0,4.0,7.0,2.0,1.0,2.0,4.0,2.0
127,4.0,,7.0,5.0,4.0,2.0,5.0,6.0,7.0,4.0,2.0,5.0,,,5.0,5.0,1.0,,,,1.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,,,1.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,7.0,4.0,4.0,2.0,,,5.0,5.0,1.0
